Piscitelli	0.000535134
di Gennaro	0.000534819
Mereu	0.000534819
Pegoraro	0.000534295
Mandelli	0.000533823
Morrone	0.00053356
Curcio	0.000533036
Cecere	0.000532301
Finocchiaro	0.000531042
Mazzone	0.000528157
Stabile	0.000526426
Sacchetti	0.000526216
Paganelli	0.000524118
Cristiano	0.000524065
Martin	0.000523698
D'Urso	0.000523541
Damiano	0.000523541
Mastroianni	0.000522859
Errico	0.000522124
Cazzaniga	0.00052181
Cecconi	0.00052181
D'anna	0.0005216
Merola	0.000521442
Longobardi	0.000521285
Lucarelli	0.000521285
Rosi	0.000521075
Raimondo	0.00052076
Chianese	0.000520708
Marongiu	0.000520498
Cardone	0.000520183
Monteleone	0.000519606
Sciacca	0.000519187
Alessandrini	0.000518924
Favero	0.000518872
Musumeci	0.000518295
Lepore	0.000516669
Merli	0.000516301
Bruschi	0.000516249
di Donato	0.000515724
Lattanzi	0.000515567
Rea	0.00051499
Gaspari	0.000514833
Valeri	0.00051478
Giudice	0.00051436
Dominici	0.000512682
Mangano	0.000511633
Beltrami	0.000511108
Banfi	0.000510951
Milan	0.000510583
Migliaccio	0.000510374
Benedetto	0.000509377
Viviani	0.000508013
Moscatelli	0.000507646
Bologna	0.000507541
D'Amore	0.000507278
Battistini	0.000506649
Zanni	0.000506649
Gandini	0.000506492
Mazzanti	0.000506177
Signorelli	0.000506019
Giannone	0.000505915
Saracino	0.00050539
Pirozzi	0.000505285
Sandri	0.000505023
Fiorillo	0.000504708
Bertozzi	0.000504341
Bonato	0.000504183
Fabiani	0.000503449
Battisti	0.000502924
Gazzola	0.000502767
Matteucci	0.00050177
Cavalieri	0.000501613
Bonomi	0.000501403
Cantoni	0.000500721
Zampieri	0.000500301
Pulvirenti	0.000499987
di Nardo	0.000499252
Bernini	0.000499095
Atzori	0.000498833
Gagliano	0.000498675
Gargano	0.00049857
Pascale	0.000498465
Biffi	0.000498151
Cassano	0.000497888
Manzi	0.000497836
Ugolini	0.000497783
Bortolotti	0.000496944
Molinaro	0.000496157
Tommasi	0.000495895
Zucca	0.00049579
Piana	0.000494321
Cherubini	0.000493429
Mancinelli	0.000493272
Gobbo	0.000492905
Mazzotta	0.000492747
Papini	0.00049217
Piacentini	0.000491331
Delfino	0.000490439
Pavesi	0.000490439
Garau	0.000489495
Colangelo	0.000489233
di Leo	0.000488918
Petrini	0.000488603
